GENERATED ON,SITE ID,STATUS,Planned Kiosk Type,PPT ID,ADDRESS,CITY,STATE,POSTCODE,BOROUGH,LATITUDE,LONGITUDE,CROSS STREET 1,CROSS STREET 2,CORNER LOCATION,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,NTA,BBL,BIN,INSTALLATION DATE,ACTIVATION DATE,WIFI STATUS,WIFI LAST TS,TABLET STATUS,TABLET LAST TS,PHONE STATUS,DIALER LAST TS,LOCATION
2025-09-20 12:00:00.593,mn-06-121539,Live,Link 1.0,121539,355 3 AVENUE,Manhattan,NY,10010,Manhattan,40.740573,-73.981729,EAST 26 STREET,EAST 25 STREET,SE,106,2,1006600,Murray Hill-Kips Bay,1009060055,1019844,2016-01-14 19:00:00.000,2016-01-26 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.740573, -73.981729)"
2025-09-20 12:00:00.593,mn-06-121540,Live,Link 1.0,121540,866 2 AVENUE,Manhattan,NY,10017,Manhattan,40.752476,-73.970116,EAST 46 STREET,EAST 47 STREET,NE,106,4,1009000,Turtle Bay-East Midtown,1013390001,1038895,2018-05-18 20:00:00.000,2019-01-31 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.752476, -73.970116)"
2025-09-20 12:00:00.593,mn-06-121649,Live,Link 1.0,121649,20 EAST 35 STREET,Manhattan,NY,10016,Manhattan,40.74832255,-73.9823716,MADISON AVENUE,PARK AVENUE,SE,106,2,1007400,Midtown-Midtown South,1008647501,1017114,2018-04-06 20:00:00.000,2018-06-04 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74832255, -73.9823716)"
2025-09-20 12:00:00.593,mn-06-121669,Live,Link 1.0,121669,877 1 AVENUE,Manhattan,NY,10022,Manhattan,40.75341389,-73.96665144,MITCHELL PLACE,EAST 50 STREET,NW,106,4,1009800,Turtle Bay-East Midtown,1013420023,1039468,2017-12-06 19:00:00.000,2018-06-04 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75341389, -73.96665144)"
2025-09-20 12:00:00.593,mn-06-121671,Live,Link 1.0,121671,401 EAST 48 STREET,Manhattan,NY,10017,Manhattan,40.75254917,-73.96672853,1 AVENUE,GENERAL DOUGLAS MACARTHUR PLAZA,NW,106,4,1008603,Turtle Bay-East Midtown,1013607501,1040072,2017-12-07 19:00:00.000,2018-04-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75254917, -73.96672853)"
2025-09-20 12:00:00.593,mn-06-121676,Live,Link 1.0,121676,943 1 AVENUE,Manhattan,NY,10022,Manhattan,40.7550807,-73.96543425,EAST 52 STREET,EAST 51 STREET,SW,106,4,1009800,Turtle Bay-East Midtown,1013440030,1039661,2017-11-28 19:00:00.000,2018-03-05 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7550807, -73.96543425)"
2025-09-20 12:00:00.593,mn-06-121677,Live,Link 1.0,121677,944 1 AVENUE,Manhattan,NY,10022,Manhattan,40.75499065,-73.96518956,EAST 52 STREET,EAST 51 STREET,SE,106,4,1008603,Turtle Bay-East Midtown,1013630047,1081200,2018-01-23 19:00:00.000,2018-05-08 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75499065, -73.96518956)"
2025-09-20 12:00:00.593,mn-06-121680,Live,Link 1.0,121680,400 EAST 51 STREET,Manhattan,NY,10022,Manhattan,40.75437122,-73.96565023,1 AVENUE,BEEKMAN PLACE,SE,106,4,1008603,Turtle Bay-East Midtown,1013627502,1040116,2018-04-17 20:00:00.000,2018-06-06 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75437122, -73.96565023)"
2025-09-20 12:00:00.593,mn-06-121683,Live,Link 1.0,121683,1000 1 AVENUE,Manhattan,NY,10022,Manhattan,40.75687875,-73.96381797,EAST 55 STREET,EAST 54 STREET,SE,106,4,1010601,Turtle Bay-East Midtown,1013660047,1040355,2017-10-19 20:00:00.000,2018-03-05 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75687875, -73.96381797)"
2025-09-20 12:00:00.593,mn-06-121684,Live,Link 1.0,121684,976 1 AVENUE,Manhattan,NY,10022,Manhattan,40.7562636,-73.96418188,EAST 54 STREET,EAST 53 STREET,SE,106,4,1008603,Turtle Bay-East Midtown,1013657502,1076281,2018-04-17 20:00:00.000,2020-11-08 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7562636, -73.96418188)"
2025-09-20 12:00:00.593,mn-06-121688,Live,Link 1.0,121688,966 1 AVENUE,Manhattan,NY,10022,Manhattan,40.75581174,-73.96459519,EAST 53 STREET,EAST 54 STREET,NE,106,4,1008603,Turtle Bay-East Midtown,1013657501,1040162,2018-04-22 20:00:00.000,2019-01-22 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75581174, -73.96459519)"
2025-09-20 12:00:00.593,mn-06-121692,Live,Link 1.0,121692,1026 1 AVENUE,Manhattan,NY,10022,Manhattan,40.75770122,-73.96321332,EAST 56 STREET,EAST 57 STREET,NE,106,5,1010601,Turtle Bay-East Midtown,1013680001,1040466,2017-10-24 20:00:00.000,2018-03-05 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75770122, -73.96321332)"
2025-09-20 12:00:00.593,mn-06-121694,Live,Link 1.0,121694,1021 1 AVENUE,Manhattan,NY,10022,Manhattan,40.75760431,-73.96359345,EAST 56 STREET,EAST 55 STREET,SW,106,5,1010800,Turtle Bay-East Midtown,1013480023,1039972,2017-10-19 20:00:00.000,2018-03-05 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75760431, -73.96359345)"
2025-09-20 12:00:00.593,mn-06-121695,Live,Link 1.0,121695,1011 1 AVENUE,Manhattan,NY,10022,Manhattan,40.75717377,-73.96390551,EAST 55 STREET,EAST 56 STREET,NW,106,5,1010800,Turtle Bay-East Midtown,1013480023,1039972,2017-10-19 20:00:00.000,2018-05-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75717377, -73.96390551)"
2025-09-20 12:00:00.593,mn-06-121703,Live,Link 1.0,121703,1044 1 AVENUE,Manhattan,NY,10022,Manhattan,40.7581134,-73.96291405,EAST 57 STREET,EAST 56 STREET,SE,106,5,1010601,Turtle Bay-East Midtown,1013680001,1040466,2017-10-24 20:00:00.000,2018-05-08 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7581134, -73.96291405)"
2025-09-20 12:00:00.593,mn-06-121733,Live,Link 1.0,121733,950 3 AVENUE,Manhattan,NY,10022,Manhattan,40.76013485,-73.9677744,EAST 57 STREET,EAST 56 STREET,SW,106,4,1011203,Turtle Bay-East Midtown,1013110040,1036882,2016-02-26 19:00:00.000,2016-03-17 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.76013485, -73.9677744)"
2025-09-20 12:00:00.593,mn-06-121746,Live,Link 1.0,121746,988 3 AVENUE,Manhattan,NY,10022,Manhattan,40.76148352,-73.96677926,EAST 58 STREET,BEND,SW,106,4,1011203,Turtle Bay-East Midtown,1013137501,1086160,2017-11-17 19:00:00.000,2018-04-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.76148352, -73.96677926)"
2025-09-20 12:00:00.593,mn-06-121769,Live,Link 1.0,121769,1066 2 AVENUE,Manhattan,NY,10022,Manhattan,40.75868871,-73.96558891,EAST 56 STREET,EAST 57 STREET,NE,106,5,1010800,Turtle Bay-East Midtown,1013490001,1039976,2017-10-27 20:00:00.000,2018-04-03 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75868871, -73.96558891)"
2025-09-20 12:00:00.593,mn-06-121770,Live,Link 1.0,121770,1063 2 AVENUE,Manhattan,NY,10022,Manhattan,40.75877707,-73.9658397,EAST 56 STREET,EAST 57 STREET,NW,106,4,1010800,Turtle Bay-East Midtown,1013307502,1090233,2018-05-11 20:00:00.000,2019-03-27 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75877707, -73.9658397)"
2025-09-20 12:00:00.593,mn-06-121772,Live,Link 1.0,121772,300 EAST 57 STREET,Manhattan,NY,10022,Manhattan,40.75914915,-73.96516242,2 AVENUE,ED KOCH QUEENSBORO BRIDGE UPPER,SE,106,5,1010800,Turtle Bay-East Midtown,1013490049,1039992,2018-02-23 19:00:00.000,2018-06-04 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75914915, -73.96516242)"
2025-09-20 12:00:00.593,mn-06-121773,Live,Link 1.0,121773,1077 2 AVENUE,Manhattan,NY,10022,Manhattan,40.75923366,-73.96550379,EAST 57 STREET,EAST 56 STREET,SW,106,4,1010800,Turtle Bay-East Midtown,1013307502,1090233,2018-04-06 20:00:00.000,2018-06-11 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75923366, -73.96550379)"
2025-09-20 12:00:00.593,mn-06-121778,Live,Link 1.0,121778,1004 2 AVENUE,Manhattan,NY,10022,Manhattan,40.75678,-73.96698,EAST 53 STREET,EAST 54 STREET,NE,106,4,1009800,Turtle Bay-East Midtown,1013460001,1039826,2017-08-25 20:00:00.000,2018-02-07 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75678, -73.96698)"
2025-09-20 12:00:00.593,mn-06-121780,Live,Link 1.0,121780,1043 2 AVENUE,Manhattan,NY,10022,Manhattan,40.7579749,-73.96642136,EAST 55 STREET,EAST 54 STREET,SW,106,4,1010800,Turtle Bay-East Midtown,1013280021,1038575,2017-10-06 20:00:00.000,2017-12-14 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7579749, -73.96642136)"
