crash_date,crash_time,latitude,longitude,on_street_name,zip_code,precinct,collision_type,roadway_type,geocode_dist_feet,time_is_known,borough,location,source,injury,fatality,injured_pedestrian,injured_cyclist,injured_ebike_rider,injured_motorcyclist,injured_moped_rider,injured_car_occupant,injured_suv_occupant,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1,collision_id,cross_street_name,off_street_name,vehicle_type_code1
2026-09-04,00:00,40.8642479,-73.9039941,UNIVERSITY AVE,10468,52,UNKNOWN,Street,1.2416684094965822,False,BRONX,"(40.8642479, -73.9039941)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-09-03,00:00,40.8629823,-73.897137,GRAND CONC,10468,52,OTHER,Street,41.77065210383951,False,BRONX,"(40.8629823, -73.897137)",trafficstat,True,False,True,False,False,False,False,True,True,,,,,,,
2026-09-03,00:00,40.8626952,-73.9118682,MAJOR DEEGAN EXPY,10468,52,OTHER,Highway,7.2191779065922415,False,BRONX,"(40.8626952, -73.9118682)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-03,00:00,40.8615764,-73.913182,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,1.7056292772119077,False,BRONX,"(40.8615764, -73.913182)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-31,00:00,40.8615764,-73.913182,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,1.7056292772119077,False,BRONX,"(40.8615764, -73.913182)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-28,00:00,40.8615764,-73.913182,MAJOR DEEGAN EXPY,10468,52,OTHER,Highway,1.7056292772119077,False,BRONX,"(40.8615764, -73.913182)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-25,00:00,40.8615764,-73.913182,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,1.7056292772119077,False,BRONX,"(40.8615764, -73.913182)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-01,00:00,40.8615764,-73.913182,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,1.7056292772119077,False,BRONX,"(40.8615764, -73.913182)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-09-03,00:00,40.865345,-73.908485,SEDGWICK AVE,10468,52,UNKNOWN,Street,2.4633363292271655,False,BRONX,"(40.865345, -73.908485)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-03,00:00,40.8814062,-73.8811836,DEKALB AVE,10467,52,OTHER,Street,32.645144655827,False,BRONX,"(40.8814062, -73.8811836)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-02,00:00,40.8623506,-73.8999622,E  FORDHAM RD,10468,52,UNKNOWN,Street,2.3917890110487545,False,BRONX,"(40.8623506, -73.8999622)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-07-01,00:00,40.8623506,-73.8999622,E  FORDHAM RD,10468,52,OTHER,Street,2.3917890110487545,False,BRONX,"(40.8623506, -73.8999622)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-01,00:00,40.8608744,-73.906871,UNIVERSITY AVE,10468,52,OTHER,Street,52.84309360360897,False,BRONX,"(40.8608744, -73.906871)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-01,00:00,40.8762936,-73.8868668,VILLA AVE,10468,52,OTHER,Street,36.26346719168915,False,BRONX,"(40.8762936, -73.8868668)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-01,00:00,40.871346,-73.88692,VALENTINE AVE,10458,52,UNKNOWN,Street,1.0946540300953633,False,BRONX,"(40.871346, -73.88692)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-30,00:00,40.8724939,-73.8814629,BAINBRIDGE AVE,10458,52,OTHER,Street,2.347587466207409,False,BRONX,"(40.8724939, -73.8814629)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-30,00:00,40.8805075,-73.8859508,W  MOSHOLU PKWY S,10468,52,UNKNOWN,Street,0.13754265426021278,False,BRONX,"(40.8805075, -73.8859508)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-13,00:00,40.8805075,-73.8859508,W  MOSHOLU PKWY S,10468,52,UNKNOWN,Street,0.13754265426021278,False,BRONX,"(40.8805075, -73.8859508)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-30,00:00,40.8649334,-73.8905478,MARION AVE,10458,52,UNKNOWN,Street,18.723615554268573,False,BRONX,"(40.8649334, -73.8905478)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-29,00:00,40.884857,-73.87847,DEKALB AVE,10467,52,UNKNOWN,Street,2.288564367421122,False,BRONX,"(40.884857, -73.87847)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-29,00:00,40.8711195,-73.8768264,E  204 ST,10467,52,UNKNOWN,Street,1.1912451685969048,False,BRONX,"(40.8711195, -73.8768264)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-23,00:00,40.8711195,-73.8768264,E  204 ST,10467,52,UNKNOWN,Street,1.1912451685969048,False,BRONX,"(40.8711195, -73.8768264)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-07-14,00:00,40.8711195,-73.8768264,E  204 ST,10467,52,UNKNOWN,Street,1.1912451685969048,False,BRONX,"(40.8711195, -73.8768264)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-12,00:00,40.8711195,-73.8768264,E  204 ST,10467,52,OTHER,Street,1.1912451685969048,False,BRONX,"(40.8711195, -73.8768264)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-28,00:00,40.8711195,-73.8768264,E  204 ST,10467,52,OTHER,Street,1.1912451685969048,False,BRONX,"(40.8711195, -73.8768264)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-28,00:00,40.882837,-73.8880046,GOULDEN AVE,10468,52,UNKNOWN,Street,1.3035070139956568,False,BRONX,"(40.882837, -73.8880046)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-28,00:00,40.8733828,-73.8893728,JEROME AVE,10468,52,UNKNOWN,Street,0.9281913096143175,False,BRONX,"(40.8733828, -73.8893728)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-07-11,00:00,40.8733828,-73.8893728,JEROME AVE,10468,52,UNKNOWN,Street,0.9281913096143175,False,BRONX,"(40.8733828, -73.8893728)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-28,00:00,40.8721299,-73.8824687,E  MOSHOLU PKWY S,10458,52,UNKNOWN,Street,0.12447903411055579,False,BRONX,"(40.8721299, -73.8824687)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-07-03,00:00,40.8721299,-73.8824687,E  MOSHOLU PKWY S,10458,52,UNKNOWN,Street,0.12447903411055579,False,BRONX,"(40.8721299, -73.8824687)",trafficstat,True,False,False,False,False,False,False,False,False,,,,,,,
2026-06-28,00:00,40.8721299,-73.8824687,E  MOSHOLU PKWY S,10458,52,UNKNOWN,Street,0.12447903411055579,False,BRONX,"(40.8721299, -73.8824687)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-27,00:00,40.8697715,-73.9057439,KINGSBRIDGE TER,10463,52,UNKNOWN,Street,77.37798010885629,False,BRONX,"(40.8697715, -73.9057439)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-26,00:00,40.8797713,-73.8799347,ROCHAMBEAU AVE,10467,52,UNKNOWN,Street,0.8945688128971159,False,BRONX,"(40.8797713, -73.8799347)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-25,00:00,40.8757867,-73.8874411,E  205 ST,10468,52,UNKNOWN,Street,31.441007324851462,False,BRONX,"(40.8757867, -73.8874411)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-25,00:00,40.8621392,-73.9134329,W  FORDHAM RD,10468,52,OTHER,Bridge,1.6872691960910349,False,BRONX,"(40.8621392, -73.9134329)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-13,00:00,40.8621392,-73.9134329,W  FORDHAM RD,10468,52,UNKNOWN,Bridge,1.6872691960910349,False,BRONX,"(40.8621392, -73.9134329)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-24,00:00,40.8629476,-73.9015516,W  FORDHAM RD,10468,52,UNKNOWN,Street,54.9125620572015,False,BRONX,"(40.8629476, -73.9015516)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-08-24,00:00,40.8656171,-73.9020823,AQUEDUCT AVE W,10468,52,UNKNOWN,Street,28.056803115058102,False,BRONX,"(40.8656171, -73.9020823)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-23,00:00,40.866088,-73.8988124,JEROME AVE,10468,52,OTHER,Street,77.52146932384682,False,BRONX,"(40.866088, -73.8988124)",trafficstat,True,False,False,False,False,False,True,False,False,,,,,,,
2026-08-23,00:00,40.863155,-73.909065,SEDGWICK AVE,10468,52,OTHER,Street,0.01314342064680212,False,BRONX,"(40.863155, -73.909065)",trafficstat,True,False,False,False,False,False,True,False,False,,,,,,,
2026-08-23,00:00,40.8626546,-73.9069643,W  FORDHAM RD,10468,52,UNKNOWN,Street,55.87502879390267,False,BRONX,"(40.8626546, -73.9069643)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-08-23,00:00,40.8713439,-73.8869175,BEDFORD PARK BLVD,10458,52,OTHER,Street,1.817535534362823,False,BRONX,"(40.8713439, -73.8869175)",trafficstat,True,False,False,False,False,False,False,False,False,,,,,,,
2026-08-17,00:00,40.8713439,-73.8869175,BEDFORD PARK BLVD,10458,52,UNKNOWN,Street,1.817535534362823,False,BRONX,"(40.8713439, -73.8869175)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-23,00:00,40.8798659,-73.8759567,E  GUN HILL RD,10467,52,UNKNOWN,Street,2.2975226488843696,False,BRONX,"(40.8798659, -73.8759567)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-23,00:00,40.8798659,-73.8759567,E  GUN HILL RD,10467,52,UNKNOWN,Street,2.2975226488843696,False,BRONX,"(40.8798659, -73.8759567)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-08-23,00:00,40.8802593,-73.8767805,TRYON AVE,10467,52,UNKNOWN,Street,1.1081595934297457,False,BRONX,"(40.8802593, -73.8767805)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-06,00:00,40.8802593,-73.8767805,TRYON AVE,10467,52,UNKNOWN,Street,1.1081595934297457,False,BRONX,"(40.8802593, -73.8767805)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-22,00:00,40.8422677,-73.8722731,BRONX RIVER PKWY,10462,52,UNKNOWN,Highway,8.343490629701366,False,BRONX,"(40.8422677, -73.8722731)",trafficstat,True,False,False,False,False,False,False,True,True,,,,,,,
2026-08-22,00:00,40.8593728,-73.9067956,AQUEDUCT AVE E,10453,52,UNKNOWN,Street,2.6223350197362887,False,BRONX,"(40.8593728, -73.9067956)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-22,00:00,40.8677518,-73.8877666,POND PL,10458,52,OTHER,Street,30.009257686494742,False,BRONX,"(40.8677518, -73.8877666)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-21,00:00,40.8702813,-73.8783863,E  202 ST,10467,52,UNKNOWN,Street,1.6794402054117357,False,BRONX,"(40.8702813, -73.8783863)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-21,00:00,40.8618642,-73.9127391,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,14.46595511007828,False,BRONX,"(40.8618642, -73.9127391)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-02,00:00,40.8618642,-73.9127391,MAJOR DEEGAN EXPY,10468,52,OTHER,Highway,14.46595511007828,False,BRONX,"(40.8618642, -73.9127391)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-28,00:00,40.8618642,-73.9127391,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,14.46595511007828,False,BRONX,"(40.8618642, -73.9127391)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-19,00:00,40.8618642,-73.9127391,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,14.46595511007828,False,BRONX,"(40.8618642, -73.9127391)",trafficstat,True,False,False,False,False,True,False,True,False,,,,,,,
2026-07-18,00:00,40.8618642,-73.9127391,MAJOR DEEGAN EXPY,10468,52,OTHER,Highway,14.46595511007828,False,BRONX,"(40.8618642, -73.9127391)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-07-03,00:00,40.8618642,-73.9127391,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,14.46595511007828,False,BRONX,"(40.8618642, -73.9127391)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-01,00:00,40.8618642,-73.9127391,MAJOR DEEGAN EXPY,10468,52,OTHER,Highway,14.46595511007828,False,BRONX,"(40.8618642, -73.9127391)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-06-23,00:00,40.8618642,-73.9127391,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,14.46595511007828,False,BRONX,"(40.8618642, -73.9127391)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-21,00:00,40.8749,-73.8804244,ROCHAMBEAU AVE,10467,52,UNKNOWN,Street,0.32279358124831686,False,BRONX,"(40.8749, -73.8804244)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-20,00:00,40.8623243,-73.9050705,UNIVERSITY AVE,10468,52,UNKNOWN,Street,58.574664140529215,False,BRONX,"(40.8623243, -73.9050705)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-19,00:00,40.8635129,-73.8904809,E  194 ST,10458,52,UNKNOWN,Street,44.57676918475544,False,BRONX,"(40.8635129, -73.8904809)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-19,00:00,40.8683752,-73.8964889,JEROME AVE,10468,52,OTHER,Street,53.950230432943236,False,BRONX,"(40.8683752, -73.8964889)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-18,00:00,40.867068,-73.883125,BEDFORD PARK BLVD,10458,52,UNKNOWN,Bridge,80.33057813456857,False,BRONX,"(40.867068, -73.883125)",trafficstat,True,False,False,False,False,False,False,False,False,,,,,,,
2026-08-18,00:00,40.8618711,-73.8917708,E  FORDHAM RD,10458,52,OTHER,Street,17.248132691898867,False,BRONX,"(40.8618711, -73.8917708)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-07-17,00:00,40.8618711,-73.8917708,E  FORDHAM RD,10458,52,UNKNOWN,Street,17.248132691898867,False,BRONX,"(40.8618711, -73.8917708)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-07-08,00:00,40.8618711,-73.8917708,E  FORDHAM RD,10458,52,UNKNOWN,Street,17.248132691898867,False,BRONX,"(40.8618711, -73.8917708)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-17,00:00,40.861866,-73.91274,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,13.829773565883984,False,BRONX,"(40.861866, -73.91274)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-09,00:00,40.861866,-73.91274,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,13.829773565883984,False,BRONX,"(40.861866, -73.91274)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-07-19,00:00,40.861866,-73.91274,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,13.829773565883984,False,BRONX,"(40.861866, -73.91274)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-12,00:00,40.861866,-73.91274,MAJOR DEEGAN EXPY,10468,52,UNKNOWN,Highway,13.829773565883984,False,BRONX,"(40.861866, -73.91274)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-01,00:00,40.861866,-73.91274,MAJOR DEEGAN EXPY,10468,52,OTHER,Highway,13.829773565883984,False,BRONX,"(40.861866, -73.91274)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-17,00:00,40.8810762,-73.8784859,BAINBRIDGE AVE,10467,52,UNKNOWN,Street,1.5257416476997439,False,BRONX,"(40.8810762, -73.8784859)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-16,00:00,40.8821545,-73.8781259,BAINBRIDGE AVE,10467,52,OTHER,Street,0.971960371539066,False,BRONX,"(40.8821545, -73.8781259)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-16,00:00,40.8792453,-73.8812237,STEUBEN AVE,10467,52,UNKNOWN,Street,35.69797283328893,False,BRONX,"(40.8792453, -73.8812237)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-15,00:00,40.8806581,-73.8776151,WAYNE AVE,10467,52,UNKNOWN,Street,0.9040179206278643,False,BRONX,"(40.8806581, -73.8776151)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-15,00:00,40.8641824,-73.9011814,DAVIDSON AVE,10468,52,UNKNOWN,Street,2.1695933479785645,False,BRONX,"(40.8641824, -73.9011814)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-15,00:00,40.863964,-73.89459,VALENTINE AVE,10458,52,UNKNOWN,Street,2.073151475913518,False,BRONX,"(40.863964, -73.89459)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-14,00:00,40.86404,-73.8924397,BAINBRIDGE AVE,10458,52,OTHER,Street,1.6910074312102625,False,BRONX,"(40.86404, -73.8924397)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-08-07,00:00,40.86404,-73.8924397,BAINBRIDGE AVE,10458,52,OTHER,Street,1.6910074312102625,False,BRONX,"(40.86404, -73.8924397)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-14,00:00,40.8699486,-73.9040365,W  KINGSBRIDGE RD,10468,52,UNKNOWN,Street,1.5199056913719073,False,BRONX,"(40.8699486, -73.9040365)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-12,00:00,40.8699486,-73.9040365,W  KINGSBRIDGE RD,10468,52,UNKNOWN,Street,1.5199056913719073,False,BRONX,"(40.8699486, -73.9040365)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-13,00:00,40.8708328,-73.8790689,DECATUR AVE,10467,52,UNKNOWN,Street,46.102044163298046,False,BRONX,"(40.8708328, -73.8790689)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-13,00:00,40.8692459,-73.9071991,HEATH AVE,10463,52,UNKNOWN,Street,92.11594148963273,False,BRONX,"(40.8692459, -73.9071991)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-12,00:00,40.8680064,-73.8842404,BEDFORD PARK BLVD,10458,52,UNKNOWN,Street,1.5521465635293674,False,BRONX,"(40.8680064, -73.8842404)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-12,00:00,40.8644992,-73.8959726,GRAND CONC,10468,52,UNKNOWN,Street,38.767485951800545,False,BRONX,"(40.8644992, -73.8959726)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-12,00:00,40.861652,-73.91075,HAMPDEN PL,10468,52,UNKNOWN,Street,3.048626419141057,False,BRONX,"(40.861652, -73.91075)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-11,00:00,40.8669992,-73.9020739,UNIVERSITY AVE,10468,52,OTHER,Street,1.638030966367057,False,BRONX,"(40.8669992, -73.9020739)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-08-11,00:00,40.8762718,-73.8880807,JEROME AVE,10468,52,UNKNOWN,Street,1.2740665681927348,False,BRONX,"(40.8762718, -73.8880807)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-11,00:00,40.8748105,-73.8814913,E  MOSHOLU PKWY N,10467,52,UNKNOWN,Street,0.24439997607940345,False,BRONX,"(40.8748105, -73.8814913)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-10,00:00,40.8744774,-73.8916346,PAUL AVE,10468,52,UNKNOWN,Street,1.2962120335568448,False,BRONX,"(40.8744774, -73.8916346)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-10,00:00,40.8687,-73.8723,BRONX RIVER PKWY,10467,52,UNKNOWN,Highway,17.696986968756686,False,BRONX,"(40.8687, -73.8723)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-09,00:00,40.8718738,-73.8900039,JEROME AVE,10468,52,UNKNOWN,Street,58.720053279733314,False,BRONX,"(40.8718738, -73.8900039)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-09,00:00,40.8633905,-73.9029471,GRAND AVE,10468,52,OTHER,Street,27.463406194779008,False,BRONX,"(40.8633905, -73.9029471)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-09,00:00,40.8620062,-73.9036641,GRAND AVE,10468,52,UNKNOWN,Street,56.59900177056344,False,BRONX,"(40.8620062, -73.9036641)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-08,00:00,40.8734394,-73.9077549,W  225 ST,10463,52,UNKNOWN,Street,62.03125908594223,False,BRONX,"(40.8734394, -73.9077549)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-08,00:00,40.87476,-73.87386,PARKSIDE PL,10467,52,UNKNOWN,Street,1.683336885913544,False,BRONX,"(40.87476, -73.87386)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-08,00:00,40.8794574,-73.8843724,MOSHOLU PKWY,10458,52,OTHER,Highway,0.1917317343289015,False,BRONX,"(40.8794574, -73.8843724)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-07,00:00,40.8739479,-73.883402,E  MOSHOLU PKWY S,10458,52,UNKNOWN,Street,0.6114252276625429,False,BRONX,"(40.8739479, -73.883402)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-07,00:00,40.861218,-73.9043672,GRAND AVE,10468,52,UNKNOWN,Street,1.4962655676286656,False,BRONX,"(40.861218, -73.9043672)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-07,00:00,40.8465349,-73.8714517,BRONX RIVER PKWY,10462,52,UNKNOWN,Highway,1.129562549896236,False,BRONX,"(40.8465349, -73.8714517)",trafficstat,True,False,False,False,False,True,False,False,False,,,,,,,
2026-08-06,00:00,40.8646089,-73.889227,DECATUR AVE,10458,52,UNKNOWN,Street,39.33690098899207,False,BRONX,"(40.8646089, -73.889227)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-05,00:00,40.8664995,-73.9006859,W  192 ST,10468,52,UNKNOWN,Street,33.30671488383326,False,BRONX,"(40.8664995, -73.9006859)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-05,00:00,40.860043,-73.90861,ANDREWS AVE N,10453,52,UNKNOWN,Street,1.1870431485742703,False,BRONX,"(40.860043, -73.90861)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-04,00:00,40.8589179,-73.9052039,W  183 ST,10453,52,UNKNOWN,Street,32.78480819076805,False,BRONX,"(40.8589179, -73.9052039)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-04,00:00,40.8617481,-73.9103664,W  FORDHAM RD,10468,52,UNKNOWN,Street,52.44936663510594,False,BRONX,"(40.8617481, -73.9103664)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-04,00:00,40.8804669,-73.8838318,E  MOSHOLU PKWY N,10467,52,UNKNOWN,Street,1.1044563559747123,False,BRONX,"(40.8804669, -73.8838318)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-12,00:00,40.8804669,-73.8838318,E  MOSHOLU PKWY N,10467,52,UNKNOWN,Street,1.1044563559747123,False,BRONX,"(40.8804669, -73.8838318)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-04,00:00,40.8736416,-73.8936231,,,52,UNKNOWN,,350.5147335059976,False,BRONX,"(40.8736416, -73.8936231)",trafficstat,True,False,False,False,True,False,False,False,False,,,,,,,
2026-08-03,00:00,40.881617,-73.8781358,BAINBRIDGE AVE,10467,52,UNKNOWN,Street,46.68053380720013,False,BRONX,"(40.881617, -73.8781358)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-03,00:00,40.8766557,-73.8744108,HULL AVE,10467,52,UNKNOWN,Street,34.5189773736411,False,BRONX,"(40.8766557, -73.8744108)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-03,00:00,40.8660046,-73.8886878,MARION AVE,10458,52,UNKNOWN,Street,37.82978580948267,False,BRONX,"(40.8660046, -73.8886878)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-01,00:00,40.8683822,-73.8917418,MIRIAM ST,10458,52,OTHER,Street,34.92240584105796,False,BRONX,"(40.8683822, -73.8917418)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-01,00:00,40.8656676,-73.9088922,BAILEY AVE,10463,52,UNKNOWN,Street,109.00331530412069,False,BRONX,"(40.8656676, -73.9088922)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-01,00:00,40.8510408,-73.8818008,SOUTHERN BLVD,10460,52,OTHER,Street,143.63039462968757,False,BRONX,"(40.8510408, -73.8818008)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-30,00:00,40.8510408,-73.8818008,SOUTHERN BLVD,10460,52,OTHER,Street,143.63039462968757,False,BRONX,"(40.8510408, -73.8818008)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-31,00:00,40.864383,-73.9035733,W  188 ST,10468,52,UNKNOWN,Street,26.662083852989056,False,BRONX,"(40.864383, -73.9035733)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-31,00:00,40.8651528,-73.8720303,BRONX RIVER PKWY,10467,52,UNKNOWN,Highway,0.7033683933759514,False,BRONX,"(40.8651528, -73.8720303)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-31,00:00,40.8753607,-73.8872958,VILLA AVE,10468,52,UNKNOWN,Street,33.98369758150095,False,BRONX,"(40.8753607, -73.8872958)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-07-31,00:00,40.874977,-73.879456,BAINBRIDGE AVE,10467,52,UNKNOWN,Street,0.2960140219460916,False,BRONX,"(40.874977, -73.879456)",trafficstat,True,False,False,False,False,False,True,False,False,,,,,,,
2026-07-30,00:00,40.8718267,-73.9046606,W  KINGSBRIDGE RD,10463,52,UNKNOWN,Street,58.37162100698503,False,BRONX,"(40.8718267, -73.9046606)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-30,00:00,40.8761865,-73.883651,E  MOSHOLU PKWY S,10458,52,UNKNOWN,Street,35.38886875027828,False,BRONX,"(40.8761865, -73.883651)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
